                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    141,                  1.826,                 1.9374,                 2.3985,                0.79248,                0.70175,                 0.7864,                 0.5854,                 1.9976,                 1.8138,                 2.4684,                0.00307,                0.00307,                0.00307
                    142,                 1.8374,                 1.9466,                 2.4059,                0.79445,                0.69886,                0.78646,                0.58544,                 1.9963,                 1.8132,                 2.4673,              0.0030205,              0.0030205,              0.0030205
                    143,                 1.8278,                 1.9336,                  2.401,                0.79893,                0.69753,                 0.7867,                0.58598,                 1.9957,                 1.8119,                 2.4665,               0.002971,               0.002971,               0.002971
                    144,                 1.8352,                 1.9143,                 2.3969,                0.79975,                0.69729,                0.78687,                0.58619,                 1.9952,                 1.8105,                 2.4655,              0.0029215,              0.0029215,              0.0029215
                    145,                 1.8214,                  1.903,                 2.3892,                 0.7955,                0.70137,                0.78691,                0.58636,                 1.9951,                 1.8095,                  2.465,               0.002872,               0.002872,               0.002872
                    146,                 1.8181,                 1.9024,                 2.3883,                0.79936,                0.69897,                0.78711,                0.58672,                 1.9951,                 1.8076,                 2.4648,              0.0028225,              0.0028225,              0.0028225
                    147,                 1.8153,                 1.9021,                 2.3922,                0.79566,                0.70044,                0.78762,                0.58729,                  1.995,                 1.8052,                 2.4645,               0.002773,               0.002773,               0.002773
                    148,                 1.8086,                 1.8986,                 2.3862,                 0.7998,                0.70247,                0.78822,                0.58785,                 1.9939,                  1.805,                 2.4641,              0.0027235,              0.0027235,              0.0027235
                    149,                 1.8074,                 1.8885,                 2.3865,                0.79836,                0.70279,                0.78897,                0.58876,                 1.9937,                 1.8036,                 2.4638,               0.002674,               0.002674,               0.002674
                    150,                  1.788,                 1.8665,                 2.3861,                0.79579,                0.70425,                0.78938,                0.58922,                 1.9936,                 1.8013,                 2.4634,              0.0026245,              0.0026245,              0.0026245
                    151,                 1.7903,                 1.8679,                 2.3798,                0.79849,                0.70292,                0.78952,                0.58955,                 1.9931,                 1.8003,                 2.4635,               0.002575,               0.002575,               0.002575
                    152,                 1.8012,                 1.8576,                 2.3798,                0.79789,                0.70464,                0.78973,                0.58958,                 1.9931,                 1.7998,                 2.4629,              0.0025255,              0.0025255,              0.0025255
                    153,                 1.7978,                 1.8514,                 2.3753,                0.79461,                0.70722,                0.79004,                0.59002,                 1.9926,                 1.7999,                 2.4628,               0.002476,               0.002476,               0.002476
                    154,                 1.7814,                 1.8372,                 2.3718,                0.79395,                0.70829,                0.79048,                0.59013,                 1.9927,                 1.7986,                 2.4623,              0.0024265,              0.0024265,              0.0024265
                    155,                 1.7678,                 1.8117,                 2.3614,                0.79715,                0.70793,                0.79111,                0.59043,                  1.993,                 1.7962,                 2.4623,               0.002377,               0.002377,               0.002377
                    156,                 1.7754,                 1.8164,                 2.3649,                0.79658,                 0.7095,                0.79148,                0.59085,                 1.9932,                 1.7958,                 2.4625,              0.0023275,              0.0023275,              0.0023275
                    157,                 1.7687,                  1.808,                 2.3666,                0.79339,                0.71088,                 0.7916,                0.59089,                 1.9934,                 1.7955,                 2.4622,               0.002278,               0.002278,               0.002278
                    158,                 1.7694,                 1.7998,                 2.3602,                0.79409,                0.71069,                0.79191,                0.59113,                 1.9935,                 1.7943,                 2.4617,              0.0022285,              0.0022285,              0.0022285
                    159,                 1.7541,                 1.7947,                 2.3523,                0.79295,                0.70999,                 0.7921,                0.59113,                 1.9936,                 1.7939,                 2.4619,               0.002179,               0.002179,               0.002179
                    160,                 1.7484,                 1.7968,                 2.3542,                0.79526,                0.70847,                0.79242,                0.59171,                 1.9941,                 1.7931,                 2.4623,              0.0021295,              0.0021295,              0.0021295
                    161,                 1.7406,                 1.7669,                 2.3495,                0.79396,                0.70977,                0.79252,                0.59195,                 1.9932,                 1.7937,                 2.4614,                0.00208,                0.00208,                0.00208
                    162,                 1.7455,                 1.7703,                 2.3468,                 0.7986,                0.70705,                0.79264,                0.59221,                 1.9924,                 1.7937,                 2.4607,              0.0020305,              0.0020305,              0.0020305
                    163,                 1.7387,                 1.7744,                 2.3497,                0.79655,                0.70701,                0.79242,                0.59222,                 1.9921,                 1.7935,                   2.46,               0.001981,               0.001981,               0.001981
                    164,                  1.741,                 1.7617,                 2.3428,                0.79738,                0.70601,                0.79248,                0.59261,                  1.992,                 1.7926,                   2.46,              0.0019315,              0.0019315,              0.0019315
                    165,                 1.7257,                 1.7398,                 2.3374,                0.79405,                0.70545,                0.79252,                0.59276,                 1.9919,                 1.7928,                 2.4596,               0.001882,               0.001882,               0.001882
                    166,                 1.7244,                 1.7313,                 2.3325,                0.79161,                0.70876,                 0.7928,                0.59317,                 1.9912,                 1.7931,                 2.4591,              0.0018325,              0.0018325,              0.0018325
                    167,                 1.7276,                 1.7322,                 2.3375,                0.78645,                0.71432,                0.79276,                0.59321,                 1.9909,                 1.7924,                 2.4585,               0.001783,               0.001783,               0.001783
                    168,                 1.7277,                 1.7292,                 2.3327,                0.78848,                0.71293,                0.79301,                0.59314,                  1.991,                 1.7916,                 2.4589,              0.0017335,              0.0017335,              0.0017335
                    169,                 1.7193,                  1.715,                 2.3303,                0.79099,                0.71236,                0.79369,                0.59363,                 1.9912,                 1.7908,                 2.4582,               0.001684,               0.001684,               0.001684
                    170,                 1.7151,                 1.7096,                 2.3274,                0.79675,                0.71055,                0.79388,                0.59404,                 1.9906,                  1.792,                 2.4575,              0.0016345,              0.0016345,              0.0016345
                    171,                 1.7081,                 1.6957,                 2.3239,                0.79303,                0.71264,                0.79401,                0.59397,                 1.9909,                 1.7914,                  2.458,               0.001585,               0.001585,               0.001585
                    172,                 1.7001,                 1.6858,                 2.3219,                0.79186,                0.71308,                0.79419,                0.59431,                 1.9906,                 1.7913,                 2.4578,              0.0015355,              0.0015355,              0.0015355
                    173,                 1.6996,                 1.6815,                 2.3175,                0.79261,                 0.7112,                0.79407,                0.59429,                 1.9909,                   1.79,                  2.458,               0.001486,               0.001486,               0.001486
                    174,                 1.6889,                 1.6653,                 2.3095,                 0.7875,                0.71689,                0.79403,                0.59474,                 1.9907,                 1.7899,                  2.458,              0.0014365,              0.0014365,              0.0014365
                    175,                  1.691,                  1.668,                 2.3085,                0.78612,                 0.7178,                0.79449,                0.59525,                 1.9909,                 1.7893,                 2.4577,               0.001387,               0.001387,               0.001387
                    176,                 1.6885,                 1.6532,                 2.3074,                0.78965,                0.71598,                0.79487,                 0.5957,                 1.9909,                 1.7887,                 2.4578,              0.0013375,              0.0013375,              0.0013375
                    177,                 1.6765,                 1.6456,                 2.3028,                0.79278,                0.71411,                0.79507,                0.59573,                 1.9903,                 1.7888,                 2.4572,               0.001288,               0.001288,               0.001288
                    178,                 1.6848,                 1.6428,                 2.3063,                0.78616,                0.71844,                0.79545,                0.59617,                 1.9907,                 1.7882,                 2.4572,              0.0012385,              0.0012385,              0.0012385
                    179,                 1.6739,                 1.6295,                 2.3009,                0.78716,                0.72017,                0.79538,                 0.5963,                 1.9908,                 1.7885,                 2.4576,               0.001189,               0.001189,               0.001189
                    180,                 1.6692,                  1.621,                 2.2971,                0.78732,                0.72153,                0.79563,                0.59651,                 1.9912,                 1.7889,                 2.4577,              0.0011395,              0.0011395,              0.0011395
                    181,                 1.6638,                 1.6114,                 2.2866,                0.79105,                0.71699,                0.79556,                0.59667,                 1.9911,                 1.7889,                 2.4577,                0.00109,                0.00109,                0.00109
                    182,                 1.6697,                 1.6045,                 2.2925,                0.78916,                0.71898,                0.79576,                0.59699,                  1.991,                 1.7889,                 2.4575,              0.0010405,              0.0010405,              0.0010405
                    183,                 1.6526,                 1.5974,                 2.2897,                 0.7932,                 0.7161,                0.79579,                0.59723,                 1.9912,                 1.7889,                 2.4573,               0.000991,               0.000991,               0.000991
                    184,                 1.6462,                 1.5887,                  2.283,                0.79342,                0.71749,                0.79598,                0.59757,                 1.9911,                 1.7897,                 2.4572,              0.0009415,              0.0009415,              0.0009415
                    185,                 1.6474,                 1.5881,                 2.2822,                0.79231,                0.71746,                0.79621,                0.59736,                 1.9914,                 1.7892,                 2.4575,               0.000892,               0.000892,               0.000892
                    186,                 1.6425,                 1.5802,                 2.2768,                0.79072,                0.71885,                0.79616,                0.59739,                 1.9921,                 1.7886,                 2.4575,              0.0008425,              0.0008425,              0.0008425
                    187,                 1.6245,                 1.5496,                 2.2682,                0.79272,                0.71643,                0.79628,                0.59735,                 1.9924,                  1.787,                 2.4583,               0.000793,               0.000793,               0.000793
                    188,                 1.6316,                 1.5641,                 2.2754,                0.79665,                0.71535,                0.79628,                0.59753,                 1.9933,                 1.7861,                 2.4592,              0.0007435,              0.0007435,              0.0007435
                    189,                 1.6195,                 1.5569,                  2.271,                0.79887,                0.71438,                0.79654,                0.59749,                 1.9936,                 1.7855,                 2.4599,               0.000694,               0.000694,               0.000694
                    190,                 1.6221,                 1.5423,                   2.27,                0.79794,                0.71424,                0.79649,                0.59755,                 1.9943,                 1.7837,                 2.4602,              0.0006445,              0.0006445,              0.0006445
                    191,                 1.6219,                  1.539,                 2.2679,                0.79713,                0.71415,                 0.7967,                0.59768,                 1.9942,                 1.7837,                 2.4604,               0.000595,               0.000595,               0.000595
                    192,                 1.6112,                   1.53,                 2.2651,                0.79911,                0.71336,                0.79678,                0.59781,                 1.9939,                  1.785,                 2.4602,              0.0005455,              0.0005455,              0.0005455
                    193,                 1.6094,                 1.5165,                  2.263,                0.80006,                0.71287,                0.79655,                0.59776,                 1.9939,                 1.7854,                 2.4601,               0.000496,               0.000496,               0.000496
                    194,                  1.609,                 1.5237,                 2.2623,                0.80286,                0.71126,                0.79659,                0.59773,                 1.9937,                 1.7857,                 2.4597,              0.0004465,              0.0004465,              0.0004465
                    195,                 1.6008,                 1.5021,                 2.2573,                0.80317,                0.71238,                0.79668,                0.59793,                  1.994,                 1.7851,                 2.4599,               0.000397,               0.000397,               0.000397
                    196,                 1.5998,                 1.5028,                 2.2578,                0.80047,                0.71308,                0.79645,                0.59763,                 1.9949,                 1.7836,                 2.4602,              0.0003475,              0.0003475,              0.0003475
                    197,                 1.5904,                 1.4978,                 2.2498,                0.80052,                0.71312,                0.79624,                0.59736,                 1.9956,                 1.7833,                 2.4604,               0.000298,               0.000298,               0.000298
                    198,                 1.5866,                 1.4928,                 2.2476,                0.80106,                0.71229,                  0.796,                0.59719,                 1.9954,                 1.7827,                 2.4606,              0.0002485,              0.0002485,              0.0002485
                    199,                  1.588,                 1.4909,                 2.2489,                0.79935,                0.71293,                0.79593,                0.59707,                 1.9962,                 1.7815,                 2.4615,               0.000199,               0.000199,               0.000199
                    200,                 1.5819,                 1.4799,                 2.2424,                0.79737,                0.71392,                0.79592,                0.59696,                 1.9967,                 1.7803,                 2.4619,              0.0001495,              0.0001495,              0.0001495
