                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    149,                 1.9739,                 2.3393,                 2.5638,                 0.7738,                0.68341,                0.76915,                0.57528,                 1.9657,                 1.8889,                 2.5233,               0.002674,               0.002674,               0.002674
                    150,                 1.9568,                  2.306,                 2.5622,                0.77168,                0.68514,                0.76972,                0.57588,                 1.9661,                 1.8853,                 2.5233,              0.0026245,              0.0026245,              0.0026245
                    151,                 1.9552,                 2.3146,                 2.5587,                 0.7718,                0.68511,                0.77036,                0.57656,                 1.9655,                 1.8835,                  2.522,               0.002575,               0.002575,               0.002575
                    152,                  1.965,                 2.3336,                 2.5626,                0.77205,                0.68529,                0.77038,                0.57663,                 1.9646,                 1.8823,                 2.5207,              0.0025255,              0.0025255,              0.0025255
                    153,                 1.9662,                 2.3063,                  2.554,                0.77421,                0.68478,                0.77066,                0.57709,                 1.9645,                   1.88,                 2.5208,               0.002476,               0.002476,               0.002476
                    154,                 1.9492,                 2.2958,                 2.5452,                0.77523,                0.68657,                0.77114,                0.57789,                  1.964,                 1.8781,                 2.5202,              0.0024265,              0.0024265,              0.0024265
                    155,                 1.9391,                  2.278,                 2.5415,                0.77612,                0.68646,                0.77167,                0.57833,                 1.9624,                 1.8773,                 2.5191,               0.002377,               0.002377,               0.002377
                    156,                 1.9451,                 2.2772,                 2.5467,                0.77925,                0.68588,                0.77228,                0.57865,                 1.9616,                 1.8746,                 2.5177,              0.0023275,              0.0023275,              0.0023275
                    157,                 1.9443,                 2.2813,                 2.5487,                0.77921,                0.68612,                0.77247,                0.57907,                 1.9617,                 1.8717,                 2.5176,               0.002278,               0.002278,               0.002278
                    158,                 1.9435,                 2.2725,                 2.5366,                0.77974,                0.68726,                0.77324,                0.58026,                 1.9606,                 1.8702,                 2.5165,              0.0022285,              0.0022285,              0.0022285
                    159,                  1.926,                 2.2662,                 2.5309,                0.78028,                0.68656,                0.77388,                0.58067,                 1.9603,                 1.8683,                 2.5159,               0.002179,               0.002179,               0.002179
                    160,                 1.9231,                 2.2645,                 2.5321,                0.77935,                0.68819,                0.77411,                0.58127,                 1.9587,                 1.8677,                 2.5143,              0.0021295,              0.0021295,              0.0021295
                    161,                 1.9165,                 2.2355,                 2.5297,                0.77994,                0.68856,                  0.774,                0.58121,                 1.9577,                 1.8659,                 2.5133,                0.00208,                0.00208,                0.00208
                    162,                 1.9219,                 2.2323,                 2.5312,                0.78149,                0.68873,                0.77425,                0.58141,                 1.9578,                 1.8642,                  2.513,              0.0020305,              0.0020305,              0.0020305
                    163,                 1.9226,                 2.2268,                 2.5339,                0.77795,                0.69047,                0.77432,                0.58166,                 1.9574,                 1.8618,                 2.5123,               0.001981,               0.001981,               0.001981
                    164,                 1.9188,                 2.2326,                 2.5283,                0.78005,                0.68929,                0.77423,                0.58157,                 1.9566,                 1.8601,                 2.5109,              0.0019315,              0.0019315,              0.0019315
                    165,                 1.9035,                 2.2094,                 2.5185,                0.78039,                0.69165,                0.77522,                0.58228,                 1.9561,                 1.8562,                 2.5102,               0.001882,               0.001882,               0.001882
                    166,                 1.9041,                 2.1986,                 2.5112,                0.77887,                0.69236,                0.77545,                0.58267,                 1.9548,                  1.856,                 2.5091,              0.0018325,              0.0018325,              0.0018325
                    167,                 1.9064,                 2.1991,                 2.5194,                0.77761,                0.69453,                0.77571,                0.58272,                 1.9539,                 1.8554,                 2.5084,               0.001783,               0.001783,               0.001783
                    168,                 1.9081,                 2.2013,                 2.5167,                0.77454,                0.69699,                0.77611,                0.58315,                 1.9539,                 1.8529,                 2.5084,              0.0017335,              0.0017335,              0.0017335
                    169,                 1.8984,                 2.1728,                 2.5134,                0.78159,                0.69425,                0.77644,                0.58326,                 1.9541,                 1.8501,                 2.5079,               0.001684,               0.001684,               0.001684
                    170,                 1.8919,                 2.1723,                 2.5058,                0.78181,                0.69367,                0.77714,                0.58416,                 1.9528,                 1.8497,                 2.5065,              0.0016345,              0.0016345,              0.0016345
                    171,                 1.8873,                 2.1542,                 2.5073,                0.77933,                 0.6944,                0.77693,                0.58411,                 1.9521,                 1.8486,                 2.5059,               0.001585,               0.001585,               0.001585
                    172,                 1.8812,                 2.1539,                 2.5057,                0.78008,                 0.6942,                0.77735,                0.58473,                 1.9513,                 1.8477,                 2.5048,              0.0015355,              0.0015355,              0.0015355
                    173,                 1.8788,                 2.1447,                 2.4957,                0.77518,                0.69621,                0.77767,                 0.5848,                 1.9502,                 1.8475,                 2.5038,               0.001486,               0.001486,               0.001486
                    174,                  1.875,                 2.1288,                 2.4975,                 0.7736,                0.69926,                0.77799,                0.58504,                 1.9495,                 1.8467,                 2.5037,              0.0014365,              0.0014365,              0.0014365
                    175,                 1.8791,                 2.1415,                 2.4992,                 0.7765,                0.69979,                0.77847,                0.58578,                 1.9495,                 1.8444,                 2.5032,               0.001387,               0.001387,               0.001387
                    176,                 1.8671,                 2.1185,                 2.4868,                0.77438,                0.70113,                 0.7788,                0.58614,                 1.9488,                 1.8434,                 2.5027,              0.0013375,              0.0013375,              0.0013375
                    177,                 1.8669,                 2.1029,                 2.4884,                0.78072,                0.69816,                0.77924,                0.58658,                 1.9471,                 1.8439,                 2.5015,               0.001288,               0.001288,               0.001288
                    178,                 1.8721,                 2.1105,                 2.4969,                0.77926,                0.69994,                0.77957,                0.58655,                 1.9461,                 1.8444,                 2.5001,              0.0012385,              0.0012385,              0.0012385
                    179,                  1.854,                 2.0924,                 2.4867,                0.77578,                0.70205,                0.77926,                0.58674,                 1.9461,                 1.8418,                    2.5,               0.001189,               0.001189,               0.001189
                    180,                 1.8559,                 2.0895,                 2.4876,                 0.7775,                0.69959,                  0.779,                0.58688,                 1.9464,                 1.8408,                 2.4996,              0.0011395,              0.0011395,              0.0011395
                    181,                 1.8481,                 2.0708,                 2.4735,                0.78163,                0.69681,                0.77942,                 0.5875,                  1.946,                 1.8389,                 2.4994,                0.00109,                0.00109,                0.00109
                    182,                 1.8523,                 2.0814,                 2.4707,                0.77795,                0.69928,                0.77917,                0.58735,                 1.9461,                 1.8383,                  2.499,              0.0010405,              0.0010405,              0.0010405
                    183,                 1.8434,                 2.0663,                 2.4741,                0.77391,                0.70272,                0.78013,                0.58802,                 1.9459,                 1.8368,                 2.4982,               0.000991,               0.000991,               0.000991
                    184,                 1.8306,                 2.0567,                 2.4668,                0.77292,                0.70489,                 0.7806,                0.58837,                 1.9457,                 1.8356,                 2.4977,              0.0009415,              0.0009415,              0.0009415
                    185,                 1.8425,                 2.0595,                 2.4733,                0.77438,                0.70372,                0.78116,                 0.5885,                 1.9452,                 1.8342,                  2.497,               0.000892,               0.000892,               0.000892
                    186,                 1.8401,                 2.0457,                 2.4694,                0.77339,                0.70616,                0.78141,                 0.5887,                 1.9446,                 1.8327,                 2.4965,              0.0008425,              0.0008425,              0.0008425
                    187,                 1.8162,                 2.0158,                 2.4521,                 0.7737,                0.70445,                0.78135,                0.58898,                 1.9446,                  1.831,                 2.4958,               0.000793,               0.000793,               0.000793
                    188,                 1.8213,                 2.0379,                 2.4627,                0.77037,                0.70813,                0.78198,                0.58936,                 1.9441,                 1.8291,                 2.4957,              0.0007435,              0.0007435,              0.0007435
                    189,                 1.8107,                 2.0172,                 2.4575,                0.77105,                0.71111,                0.78207,                0.58982,                 1.9428,                 1.8285,                 2.4947,               0.000694,               0.000694,               0.000694
                    190,                 1.8147,                 2.0107,                 2.4567,                0.77225,                0.70914,                0.78253,                0.59024,                 1.9424,                 1.8273,                 2.4944,              0.0006445,              0.0006445,              0.0006445
                    191,                 1.8151,                 1.9987,                 2.4525,                0.77874,                0.70223,                0.78276,                0.59079,                  1.941,                 1.8264,                 2.4932,               0.000595,               0.000595,               0.000595
                    192,                 1.8031,                 1.9998,                 2.4569,                0.78156,                0.69976,                0.78316,                 0.5911,                 1.9403,                  1.825,                 2.4925,              0.0005455,              0.0005455,              0.0005455
                    193,                 1.8053,                 1.9848,                 2.4546,                0.78021,                0.70069,                0.78336,                0.59128,                 1.9389,                 1.8225,                 2.4915,               0.000496,               0.000496,               0.000496
                    194,                 1.8049,                 1.9988,                 2.4498,                0.78255,                0.69674,                0.78328,                0.59153,                 1.9381,                 1.8209,                 2.4907,              0.0004465,              0.0004465,              0.0004465
                    195,                 1.7929,                 1.9732,                 2.4437,                0.78044,                0.69929,                0.78353,                0.59175,                 1.9377,                 1.8181,                 2.4903,               0.000397,               0.000397,               0.000397
                    196,                 1.7976,                 1.9746,                 2.4505,                0.78292,                 0.6989,                0.78376,                0.59225,                 1.9374,                 1.8157,                 2.4898,              0.0003475,              0.0003475,              0.0003475
                    197,                 1.7872,                 1.9725,                  2.441,                0.78202,                0.70112,                0.78409,                0.59246,                 1.9367,                 1.8133,                  2.489,               0.000298,               0.000298,               0.000298
                    198,                  1.786,                 1.9542,                  2.437,                0.78024,                0.70356,                0.78414,                 0.5923,                  1.936,                 1.8129,                 2.4884,              0.0002485,              0.0002485,              0.0002485
                    199,                 1.7867,                 1.9583,                 2.4378,                0.78288,                0.70139,                0.78436,                0.59258,                 1.9351,                 1.8118,                 2.4878,               0.000199,               0.000199,               0.000199
                    200,                 1.7827,                 1.9429,                 2.4326,                0.78079,                0.70461,                0.78483,                0.59313,                 1.9348,                 1.8093,                  2.487,              0.0001495,              0.0001495,              0.0001495
