                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    134,                 0.8146,                0.83741,                 1.1751,                0.79981,                0.72796,                 0.8023,                0.61099,                0.91442,                0.80655,                 1.2136,              0.0034165,              0.0034165,              0.0034165
                    135,                0.81335,                0.83494,                 1.1737,                0.79936,                0.72957,                0.80244,                0.61147,                0.91421,                 0.8057,                 1.2134,               0.003367,               0.003367,               0.003367
                    136,                0.80917,                0.82724,                 1.1727,                0.79974,                0.72836,                 0.8027,                0.61172,                0.91403,                0.80485,                 1.2131,              0.0033175,              0.0033175,              0.0033175
                    137,                0.80949,                0.82797,                 1.1692,                0.79914,                0.72982,                0.80305,                0.61212,                0.91397,                0.80423,                 1.2129,               0.003268,               0.003268,               0.003268
                    138,                 0.8034,                0.82006,                 1.1689,                0.79872,                0.72952,                0.80314,                0.61231,                0.91371,                0.80383,                 1.2127,              0.0032185,              0.0032185,              0.0032185
                    139,                0.80326,                0.81676,                 1.1663,                 0.7965,                0.73095,                0.80314,                0.61264,                0.91343,                0.80327,                 1.2123,               0.003169,               0.003169,               0.003169
                    140,                0.80076,                0.81081,                 1.1635,                0.79686,                0.73134,                0.80336,                0.61293,                0.91334,                0.80284,                  1.212,              0.0031195,              0.0031195,              0.0031195
                    141,                0.79491,                0.80898,                 1.1617,                0.79632,                0.73114,                0.80332,                0.61309,                  0.913,                 0.8025,                 1.2115,                0.00307,                0.00307,                0.00307
                    142,                0.80257,                0.80813,                 1.1636,                0.79745,                0.73191,                0.80368,                0.61349,                0.91271,                0.80196,                 1.2112,              0.0030205,              0.0030205,              0.0030205
                    143,                0.79672,                0.80689,                 1.1623,                0.79743,                0.73193,                0.80348,                0.61408,                0.91266,                0.80142,                  1.211,               0.002971,               0.002971,               0.002971
                    144,                0.79552,                0.79804,                 1.1594,                0.79995,                0.73181,                0.80388,                0.61424,                 0.9127,                0.80109,                 1.2108,              0.0029215,              0.0029215,              0.0029215
                    145,                0.79217,                0.79272,                 1.1578,                0.80135,                0.73129,                0.80428,                0.61472,                0.91268,                0.80065,                 1.2107,               0.002872,               0.002872,               0.002872
                    146,                0.79356,                0.79378,                 1.1578,                0.80114,                0.73119,                 0.8042,                0.61476,                0.91259,                0.80007,                 1.2106,              0.0028225,              0.0028225,              0.0028225
                    147,                0.78818,                0.78839,                 1.1551,                0.80368,                0.72993,                0.80437,                0.61502,                0.91273,                0.79992,                 1.2104,               0.002773,               0.002773,               0.002773
                    148,                0.78628,                0.78613,                 1.1534,                0.80328,                0.73089,                0.80434,                0.61534,                0.91282,                0.79971,                 1.2104,              0.0027235,              0.0027235,              0.0027235
                    149,                0.78298,                0.78294,                 1.1514,                0.80153,                0.73238,                0.80439,                0.61543,                0.91301,                 0.7993,                 1.2105,               0.002674,               0.002674,               0.002674
                    150,                0.77792,                0.77379,                 1.1499,                0.80121,                0.73252,                0.80455,                0.61569,                0.91327,                0.79905,                 1.2105,              0.0026245,              0.0026245,              0.0026245
                    151,                0.77678,                0.77277,                 1.1487,                 0.8005,                0.73295,                0.80467,                0.61572,                0.91347,                0.79878,                 1.2106,               0.002575,               0.002575,               0.002575
