                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    141,                 2.0261,                 2.4427,                 2.6264,                0.76237,                0.66612,                0.75071,                 0.5482,                 2.0533,                 1.9791,                 2.6134,                0.00307,                0.00307,                0.00307
                    142,                 2.0401,                 2.4414,                 2.6399,                0.76435,                0.66724,                0.75079,                0.54839,                 2.0528,                  1.978,                 2.6125,              0.0030205,              0.0030205,              0.0030205
                    143,                 2.0241,                 2.4464,                 2.6256,                 0.7643,                0.66802,                 0.7512,                0.54867,                  2.051,                 1.9789,                 2.6109,               0.002971,               0.002971,               0.002971
                    144,                 2.0278,                 2.4211,                 2.6234,                0.76725,                0.66789,                0.75147,                0.54901,                 2.0497,                 1.9776,                 2.6091,              0.0029215,              0.0029215,              0.0029215
                    145,                 2.0157,                 2.4084,                 2.6134,                0.76564,                0.66842,                0.75217,                0.54963,                 2.0488,                  1.977,                 2.6078,               0.002872,               0.002872,               0.002872
                    146,                 2.0151,                  2.405,                 2.6166,                0.76558,                0.66783,                0.75269,                0.55031,                 2.0485,                 1.9748,                 2.6067,              0.0028225,              0.0028225,              0.0028225
                    147,                 2.0136,                 2.4118,                  2.616,                0.76796,                 0.6669,                0.75274,                0.55064,                 2.0485,                 1.9721,                 2.6058,               0.002773,               0.002773,               0.002773
                    148,                 2.0096,                 2.4038,                 2.6125,                 0.7679,                0.66721,                0.75322,                0.55121,                  2.047,                 1.9711,                 2.6038,              0.0027235,              0.0027235,              0.0027235
                    149,                 2.0126,                 2.4019,                 2.6115,                0.76863,                0.66649,                0.75407,                0.55183,                 2.0461,                 1.9703,                 2.6024,               0.002674,               0.002674,               0.002674
                    150,                 1.9938,                  2.377,                 2.6096,                0.76379,                0.66999,                0.75415,                0.55205,                 2.0453,                 1.9696,                 2.6011,              0.0026245,              0.0026245,              0.0026245
                    151,                 1.9903,                 2.3748,                 2.6079,                0.76489,                0.67035,                0.75491,                0.55299,                 2.0445,                 1.9675,                 2.5999,               0.002575,               0.002575,               0.002575
                    152,                 1.9987,                   2.37,                 2.6055,                0.76155,                0.67257,                0.75488,                0.55317,                 2.0442,                 1.9655,                 2.5991,              0.0025255,              0.0025255,              0.0025255
                    153,                 2.0055,                 2.3681,                 2.6114,                0.76358,                0.67112,                0.75514,                0.55366,                 2.0434,                 1.9613,                 2.5985,               0.002476,               0.002476,               0.002476
                    154,                 1.9834,                 2.3348,                 2.5928,                0.75603,                0.67608,                0.75563,                0.55416,                 2.0426,                 1.9604,                 2.5975,              0.0024265,              0.0024265,              0.0024265
                    155,                 1.9826,                 2.3242,                 2.5914,                0.75924,                0.67372,                0.75586,                0.55467,                 2.0422,                 1.9591,                 2.5967,               0.002377,               0.002377,               0.002377
                    156,                 1.9908,                  2.326,                 2.5909,                0.77197,                0.66754,                0.75646,                0.55517,                 2.0418,                  1.957,                 2.5955,              0.0023275,              0.0023275,              0.0023275
                    157,                  1.987,                 2.3275,                 2.5953,                0.77339,                0.66705,                0.75677,                0.55557,                  2.042,                 1.9553,                 2.5952,               0.002278,               0.002278,               0.002278
                    158,                 1.9868,                 2.3081,                 2.5875,                0.76944,                0.66898,                0.75708,                0.55584,                 2.0412,                 1.9541,                 2.5941,              0.0022285,              0.0022285,              0.0022285
                    159,                 1.9643,                 2.2991,                 2.5725,                0.77197,                0.66828,                 0.7579,                0.55613,                 2.0414,                 1.9533,                 2.5937,               0.002179,               0.002179,               0.002179
                    160,                 1.9546,                 2.3055,                 2.5681,                0.77536,                0.66578,                0.75856,                0.55677,                 2.0411,                 1.9525,                 2.5932,              0.0021295,              0.0021295,              0.0021295
                    161,                 1.9534,                  2.284,                 2.5698,                0.76161,                0.67602,                0.75916,                0.55709,                 2.0409,                   1.95,                 2.5924,                0.00208,                0.00208,                0.00208
                    162,                 1.9608,                 2.2804,                 2.5764,                0.76901,                0.67381,                 0.7596,                0.55776,                 2.0396,                 1.9499,                 2.5913,              0.0020305,              0.0020305,              0.0020305
                    163,                 1.9546,                 2.2807,                 2.5795,                0.77009,                0.67493,                 0.7597,                0.55825,                 2.0385,                 1.9492,                 2.5897,               0.001981,               0.001981,               0.001981
                    164,                 1.9587,                 2.2788,                 2.5751,                0.76762,                0.67651,                0.76023,                0.55892,                 2.0376,                 1.9489,                 2.5886,              0.0019315,              0.0019315,              0.0019315
                    165,                 1.9466,                 2.2459,                 2.5649,                0.76321,                0.68101,                0.76075,                0.55953,                 2.0375,                 1.9468,                 2.5885,               0.001882,               0.001882,               0.001882
                    166,                 1.9473,                 2.2406,                 2.5645,                0.76633,                0.67908,                0.76155,                0.56026,                 2.0373,                 1.9438,                 2.5875,              0.0018325,              0.0018325,              0.0018325
                    167,                 1.9399,                 2.2436,                 2.5602,                0.77333,                0.67563,                 0.7621,                 0.5606,                 2.0379,                 1.9416,                 2.5873,               0.001783,               0.001783,               0.001783
                    168,                 1.9464,                 2.2325,                  2.557,                0.77316,                0.67667,                 0.7621,                0.56104,                 2.0373,                 1.9412,                 2.5859,              0.0017335,              0.0017335,              0.0017335
                    169,                 1.9408,                 2.2204,                 2.5624,                0.78023,                0.67205,                0.76233,                 0.5614,                 2.0364,                 1.9397,                 2.5848,               0.001684,               0.001684,               0.001684
                    170,                 1.9325,                 2.2239,                 2.5572,                0.78174,                0.67098,                 0.7629,                0.56202,                 2.0363,                 1.9365,                 2.5839,              0.0016345,              0.0016345,              0.0016345
                    171,                 1.9249,                 2.2065,                 2.5495,                0.77803,                 0.6731,                0.76365,                0.56273,                 2.0362,                 1.9341,                 2.5827,               0.001585,               0.001585,               0.001585
                    172,                 1.9164,                 2.2063,                 2.5463,                0.76181,                0.68271,                0.76376,                  0.563,                 2.0362,                 1.9322,                 2.5821,              0.0015355,              0.0015355,              0.0015355
                    173,                 1.9125,                 2.1891,                 2.5371,                0.76508,                0.68095,                 0.7642,                0.56313,                 2.0353,                 1.9316,                 2.5812,               0.001486,               0.001486,               0.001486
                    174,                 1.9128,                 2.1806,                 2.5382,                0.76954,                0.67985,                0.76445,                0.56379,                 2.0349,                 1.9285,                 2.5804,              0.0014365,              0.0014365,              0.0014365
                    175,                 1.9103,                 2.1806,                 2.5388,                0.77486,                0.67518,                0.76413,                0.56425,                 2.0342,                 1.9274,                 2.5795,               0.001387,               0.001387,               0.001387
                    176,                 1.9047,                 2.1651,                 2.5313,                0.76938,                0.68134,                0.76464,                0.56463,                 2.0345,                 1.9259,                 2.5796,              0.0013375,              0.0013375,              0.0013375
                    177,                 1.8996,                 2.1601,                 2.5346,                0.77455,                0.67692,                0.76491,                 0.5649,                 2.0335,                 1.9255,                 2.5783,               0.001288,               0.001288,               0.001288
                    178,                 1.9107,                 2.1576,                 2.5396,                0.77699,                0.67564,                0.76551,                0.56531,                 2.0333,                 1.9233,                 2.5776,              0.0012385,              0.0012385,              0.0012385
                    179,                 1.8933,                 2.1296,                 2.5257,                0.77519,                0.67623,                0.76565,                0.56589,                 2.0333,                 1.9215,                 2.5769,               0.001189,               0.001189,               0.001189
                    180,                 1.8982,                 2.1276,                 2.5265,                0.78023,                 0.6753,                0.76633,                0.56626,                 2.0334,                  1.919,                 2.5763,              0.0011395,              0.0011395,              0.0011395
                    181,                 1.8876,                 2.1193,                 2.5132,                0.77904,                0.67588,                0.76688,                0.56674,                 2.0323,                 1.9175,                 2.5753,                0.00109,                0.00109,                0.00109
                    182,                 1.8956,                 2.1214,                 2.5224,                0.77668,                 0.6791,                0.76706,                0.56713,                 2.0325,                 1.9141,                  2.575,              0.0010405,              0.0010405,              0.0010405
                    183,                 1.8789,                 2.1088,                 2.5181,                0.76992,                0.68447,                0.76776,                0.56782,                 2.0317,                 1.9124,                 2.5741,               0.000991,               0.000991,               0.000991
                    184,                 1.8717,                 2.1041,                  2.512,                 0.7714,                0.68514,                0.76884,                0.56881,                 2.0308,                 1.9104,                 2.5725,              0.0009415,              0.0009415,              0.0009415
                    185,                 1.8855,                 2.1076,                 2.5155,                0.77758,                0.67984,                 0.7691,                0.56905,                 2.0301,                 1.9077,                 2.5721,               0.000892,               0.000892,               0.000892
                    186,                 1.8782,                 2.0967,                 2.5118,                0.78232,                0.67824,                0.76996,                0.56948,                 2.0291,                  1.907,                 2.5713,              0.0008425,              0.0008425,              0.0008425
                    187,                 1.8571,                 2.0578,                  2.498,                0.78397,                 0.6782,                0.77063,                0.56972,                 2.0277,                 1.9068,                 2.5696,               0.000793,               0.000793,               0.000793
                    188,                 1.8671,                 2.0827,                 2.5081,                0.78495,                0.67838,                0.77065,                0.56991,                 2.0276,                 1.9052,                 2.5689,              0.0007435,              0.0007435,              0.0007435
                    189,                 1.8523,                  2.065,                 2.4971,                0.78331,                0.68107,                0.77083,                0.57036,                 2.0264,                 1.9036,                 2.5678,               0.000694,               0.000694,               0.000694
                    190,                 1.8532,                 2.0568,                 2.5026,                0.77977,                0.68387,                0.77058,                0.57019,                 2.0265,                 1.9012,                 2.5673,              0.0006445,              0.0006445,              0.0006445
                    191,                 1.8534,                 2.0409,                 2.4992,                0.78499,                 0.6823,                0.77082,                0.57058,                 2.0262,                 1.8997,                 2.5665,               0.000595,               0.000595,               0.000595
                    192,                 1.8479,                 2.0487,                 2.5019,                0.78618,                0.68364,                0.77153,                0.57105,                 2.0251,                 1.8977,                 2.5654,              0.0005455,              0.0005455,              0.0005455
                    193,                 1.8454,                 2.0314,                 2.4969,                0.78413,                 0.6842,                0.77163,                0.57127,                 2.0248,                 1.8957,                  2.565,               0.000496,               0.000496,               0.000496
                    194,                 1.8403,                 2.0416,                 2.4909,                0.77677,                0.68892,                 0.7715,                0.57123,                 2.0241,                  1.894,                 2.5644,              0.0004465,              0.0004465,              0.0004465
                    195,                 1.8337,                 2.0196,                 2.4912,                0.77374,                0.69179,                0.77169,                 0.5713,                 2.0243,                 1.8909,                 2.5644,               0.000397,               0.000397,               0.000397
                    196,                 1.8322,                 2.0237,                  2.494,                0.78105,                 0.6866,                0.77193,                0.57159,                 2.0239,                 1.8886,                  2.564,              0.0003475,              0.0003475,              0.0003475
                    197,                 1.8276,                 2.0134,                 2.4829,                0.77062,                0.69563,                0.77191,                 0.5714,                 2.0237,                 1.8868,                 2.5633,               0.000298,               0.000298,               0.000298
                    198,                 1.8291,                 2.0098,                 2.4854,                0.78042,                0.68737,                0.77236,                0.57185,                 2.0236,                 1.8841,                 2.5625,              0.0002485,              0.0002485,              0.0002485
                    199,                 1.8309,                  2.009,                 2.4859,                 0.7776,                0.68894,                0.77288,                0.57203,                 2.0234,                 1.8814,                 2.5619,               0.000199,               0.000199,               0.000199
                    200,                 1.8279,                 1.9896,                 2.4852,                0.77919,                0.68913,                0.77308,                0.57222,                 2.0232,                 1.8789,                 2.5616,              0.0001495,              0.0001495,              0.0001495
